3132102120,计算机网络课程设计,张雪松,0,
3312111060,实用英汉翻译,韩凌,0,
3132121030,计算机网络,张雪松,0,
1052100040,形势与政策4,程寿庆|宋娟|王尧,0,
3322100081,毛泽东思想和中国特色社会主义理论体系概论（实践环节）,陈伟,0,
3132112040,形式语言与自动机,左兴权,0,
3132102022,数据结构课程设计,王尊亮,0,
3322100080,毛泽东思想和中国特色社会主义理论体系概论,陈伟,0,
3132113041,计算机组成原理,周锋,0,
3132102470,面向对象程序设计实践（C++）,双锴,0,
3812150090,羽毛球(男53羽毛球),刘莉,0,
3132102060,计算机组成原理课程设计,周锋|张杰,0,
